code,first_letter,level,name,parent_code,region
430482,c,3,常宁市,430400,0
430502,s,3,双清区,430500,0
430503,d,3,大祥区,430500,0
430511,b,3,北塔区,430500,0
430521,s,3,邵东县,430500,0
430522,x,3,新邵县,430500,0
430523,s,3,邵阳县,430500,0
430524,l,3,隆回县,430500,0
430525,d,3,洞口县,430500,0
430527,s,3,绥宁县,430500,0
430528,x,3,新宁县,430500,0
430529,c,3,城步苗族自治县,430500,0
430581,w,3,武冈市,430500,0
430602,y,3,岳阳楼区,430600,0
430603,y,3,云溪区,430600,0
430611,j,3,君山区,430600,0
430621,y,3,岳阳县,430600,0
430623,h,3,华容县,430600,0
430624,x,3,湘阴县,430600,0
430626,p,3,平江县,430600,0
430681,m,3,汨罗市,430600,0
430682,l,3,临湘市,430600,0
430702,w,3,武陵区,430700,0
430703,d,3,鼎城区,430700,0
430721,a,3,安乡县,430700,0
430722,h,3,汉寿县,430700,0
430723,l,3,澧县,430700,0
430724,l,3,临澧县,430700,0
430725,t,3,桃源县,430700,0
430726,s,3,石门县,430700,0
430781,j,3,津市市,430700,0
430802,y,3,永定区,430800,0
430811,w,3,武陵源区,430800,0
430821,c,3,慈利县,430800,0
430822,s,3,桑植县,430800,0
430902,z,3,资阳区,430900,0
430903,h,3,赫山区,430900,0
430921,n,3,南县,430900,0
430922,t,3,桃江县,430900,0
430923,a,3,安化县,430900,0
430981,y,3,沅江市,430900,0
431002,b,3,北湖区,431000,0
431003,s,3,苏仙区,431000,0
431021,g,3,桂阳县,431000,0
431022,y,3,宜章县,431000,0
431023,y,3,永兴县,431000,0
431024,j,3,嘉禾县,431000,0
431025,l,3,临武县,431000,0
431026,r,3,汝城县,431000,0
431027,g,3,桂东县,431000,0
431028,a,3,安仁县,431000,0
431081,z,3,资兴市,431000,0
431102,l,3,零陵区,431100,0
431103,l,3,冷水滩区,431100,0
431121,q,3,祁阳县,431100,0
431122,d,3,东安县,431100,0
431123,s,3,双牌县,431100,0
431124,d,3,道县,431100,0
431125,j,3,江永县,431100,0
431126,n,3,宁远县,431100,0
431127,l,3,蓝山县,431100,0
431128,x,3,新田县,431100,0
431129,j,3,江华瑶族自治县,431100,0
431202,h,3,鹤城区,431200,0
431221,z,3,中方县,431200,0
431222,y,3,沅陵县,431200,0
431223,c,3,辰溪县,431200,0
431224,x,3,溆浦县,431200,0
431225,h,3,会同县,431200,0
431226,m,3,麻阳苗族自治县,431200,0
431227,x,3,新晃侗族自治县,431200,0
431228,z,3,芷江侗族自治县,431200,0
431229,j,3,靖州苗族侗族自治县,431200,0
431230,t,3,通道侗族自治县,431200,0
431240,h,3,洪江区*,431200,0
431281,h,3,洪江市,431200,0
431302,l,3,娄星区,431300,0
431321,s,3,双峰县,431300,0
431322,x,3,新化县,431300,0
431381,l,3,冷水江市,431300,0
431382,l,3,涟源市,431300,0
433101,j,3,吉首市,433100,0
433122,l,3,泸溪县,433100,0
433123,f,3,凤凰县,433100,0
433124,h,3,花垣县,433100,0
433125,b,3,保靖县,433100,0
433126,g,3,古丈县,433100,0
433127,y,3,永顺县,433100,0
433130,l,3,龙山县,433100,0
440103,l,3,荔湾区,440100,0
440104,y,3,越秀区,440100,0
440105,h,3,海珠区,440100,0
440106,t,3,天河区,440100,0
440111,b,3,白云区,440100,0
440112,h,3,黄埔区,440100,0
440113,p,3,番禺区,440100,0
440114,h,3,花都区,440100,0
440115,n,3,南沙区,440100,0
440117,c,3,从化区,440100,0
440118,z,3,增城区,440100,0
440203,w,3,武江区,440200,0
440204,z,3,浈江区,440200,0
440205,q,3,曲江区,440200,0
440222,s,3,始兴县,440200,0
440224,r,3,仁化县,440200,0
440229,w,3,翁源县,440200,0
440232,r,3,乳源瑶族自治县,440200,0
440233,x,3,新丰县,440200,0
440281,l,3,乐昌市,440200,0
440282,n,3,南雄市,440200,0
440303,l,3,罗湖区,440300,0
440304,f,3,福田区,440300,0
440305,n,3,南山区,440300,0
440306,b,3,宝安区,440300,0
440307,l,3,龙岗区,440300,0
440308,y,3,盐田区,440300,0
440309,l,3,龙华区,440300,0
440310,p,3,坪山区,440300,0
440311,g,3,光明区,440300,0
440402,x,3,香洲区,440400,0
440403,d,3,斗门区,440400,0
440404,j,3,金湾区,440400,0
440507,l,3,龙湖区,440500,0
440511,j,3,金平区,440500,0
440512,h,3,濠江区,440500,0
440513,c,3,潮阳区,440500,0
440514,c,3,潮南区,440500,0
440515,c,3,澄海区,440500,0
440523,n,3,南澳县,440500,0
440604,c,3,禅城区,440600,0
440605,n,3,南海区,440600,0
440606,s,3,顺德区,440600,0
440607,s,3,三水区,440600,0
440608,g,3,高明区,440600,0
440703,p,3,蓬江区,440700,0
440704,j,3,江海区,440700,0
440705,x,3,新会区,440700,0
440781,t,3,台山市,440700,0
440783,k,3,开平市,440700,0
440784,h,3,鹤山市,440700,0
440785,e,3,恩平市,440700,0
440802,c,3,赤坎区,440800,0
440803,x,3,霞山区,440800,0
440804,p,3,坡头区,440800,0
440811,m,3,麻章区,440800,0
440823,s,3,遂溪县,440800,0
440825,x,3,徐闻县,440800,0
440881,l,3,廉江市,440800,0
440882,l,3,雷州市,440800,0
440883,w,3,吴川市,440800,0
440902,m,3,茂南区,440900,0
440904,d,3,电白区,440900,0
440981,g,3,高州市,440900,0
440982,h,3,化州市,440900,0
440983,x,3,信宜市,440900,0
441202,d,3,端州区,441200,0
441203,d,3,鼎湖区,441200,0
441204,g,3,高要区,441200,0
441223,g,3,广宁县,441200,0
441224,h,3,怀集县,441200,0
441225,f,3,封开县,441200,0
441226,d,3,德庆县,441200,0
441284,s,3,四会市,441200,0
441302,h,3,惠城区,441300,0
441303,h,3,惠阳区,441300,0
441322,b,3,博罗县,441300,0
441323,h,3,惠东县,441300,0
441324,l,3,龙门县,441300,0
441402,m,3,梅江区,441400,0
441403,m,3,梅县区,441400,0
441422,d,3,大埔县,441400,0
441423,f,3,丰顺县,441400,0
441424,w,3,五华县,441400,0
441426,p,3,平远县,441400,0
441427,j,3,蕉岭县,441400,0
441481,x,3,兴宁市,441400,0
441502,c,3,城区,441500,0
441521,h,3,海丰县,441500,0
441523,l,3,陆河县,441500,0
441581,l,3,陆丰市,441500,0
441602,y,3,源城区,441600,0
441621,z,3,紫金县,441600,0
441622,l,3,龙川县,441600,0
441623,l,3,连平县,441600,0
441624,h,3,和平县,441600,0
441625,d,3,东源县,441600,0
441702,j,3,江城区,441700,0
441704,y,3,阳东区,441700,0
441721,y,3,阳西县,441700,0
441781,y,3,阳春市,441700,0
441802,q,3,清城区,441800,0
441803,q,3,清新区,441800,0
441821,f,3,佛冈县,441800,0
441823,y,3,阳山县,441800,0
441825,l,3,连山壮族瑶族自治县,441800,0
441826,l,3,连南瑶族自治县,441800,0
441881,y,3,英德市,441800,0
441882,l,3,连州市,441800,0
445102,x,3,湘桥区,445100,0
445103,c,3,潮安区,445100,0
445122,r,3,饶平县,445100,0
445202,r,3,榕城区,445200,0
445203,j,3,揭东区,445200,0
445222,j,3,揭西县,445200,0
445224,h,3,惠来县,445200,0
445281,p,3,普宁市,445200,0
445302,y,3,云城区,445300,0
445303,y,3,云安区,445300,0
445321,x,3,新兴县,445300,0
445322,y,3,郁南县,445300,0
445381,l,3,罗定市,445300,0
450102,x,3,兴宁区,450100,0
450103,q,3,青秀区,450100,0
450105,j,3,江南区,450100,0
450107,x,3,西乡塘区,450100,0
450108,l,3,良庆区,450100,0
450109,y,3,邕宁区,450100,0
450110,w,3,武鸣区,450100,0
450123,l,3,隆安县,450100,0
450124,m,3,马山县,450100,0
450125,s,3,上林县,450100,0
450126,b,3,宾阳县,450100,0
450127,h,3,横县,450100,0
450202,c,3,城中区,450200,0
450203,y,3,鱼峰区,450200,0
450204,l,3,柳南区,450200,0
450205,l,3,柳北区,450200,0
450206,l,3,柳江区,450200,0
450222,l,3,柳城县,450200,0
450223,l,3,鹿寨县,450200,0
450224,r,3,融安县,450200,0
450225,r,3,融水苗族自治县,450200,0
450226,s,3,三江侗族自治县,450200,0
450302,x,3,秀峰区,450300,0
450303,d,3,叠彩区,450300,0
450304,x,3,象山区,450300,0
450305,q,3,七星区,450300,0
450311,y,3,雁山区,450300,0
450312,l,3,临桂区,450300,0
450321,y,3,阳朔县,450300,0
450323,l,3,灵川县,450300,0
450324,q,3,全州县,450300,0
450325,x,3,兴安县,450300,0
450326,y,3,永福县,450300,0
450327,g,3,灌阳县,450300,0
450328,l,3,龙胜各族自治县,450300,0
450329,z,3,资源县,450300,0
450330,p,3,平乐县,450300,0
450332,g,3,恭城瑶族自治县,450300,0
450381,l,3,荔浦市,450300,0
450403,w,3,万秀区,450400,0
450405,z,3,长洲区,450400,0
450406,l,3,龙圩区,450400,0
450421,c,3,苍梧县,450400,0
450422,t,3,藤县,450400,0
450423,m,3,蒙山县,450400,0
450481,c,3,岑溪市,450400,0
450502,h,3,海城区,450500,0
450503,y,3,银海区,450500,0
450512,t,3,铁山港区,450500,0
450521,h,3,合浦县,450500,0
450602,g,3,港口区,450600,0
450603,f,3,防城区,450600,0
450621,s,3,上思县,450600,0
450681,d,3,东兴市,450600,0
450702,q,3,钦南区,450700,0
450703,q,3,钦北区,450700,0
450721,l,3,灵山县,450700,0
450722,p,3,浦北县,450700,0
450802,g,3,港北区,450800,0
450803,g,3,港南区,450800,0
450804,t,3,覃塘区,450800,0
450821,p,3,平南县,450800,0
450881,g,3,桂平市,450800,0
450902,y,3,玉州区,450900,0
450903,f,3,福绵区,450900,0
450921,r,3,容县,450900,0
450922,l,3,陆川县,450900,0
450923,b,3,博白县,450900,0
450924,x,3,兴业县,450900,0
450981,b,3,北流市,450900,0
451002,y,3,右江区,451000,0
451021,t,3,田阳县,451000,0
451022,t,3,田东县,451000,0
451023,p,3,平果县,451000,0
451024,d,3,德保县,451000,0
451026,n,3,那坡县,451000,0
451027,l,3,凌云县,451000,0
451028,l,3,乐业县,451000,0
451029,t,3,田林县,451000,0
451030,x,3,西林县,451000,0
451031,l,3,隆林各族自治县,451000,0
451081,j,3,靖西市,451000,0
451102,b,3,八步区,451100,0
451103,p,3,平桂区,451100,0
451121,z,3,昭平县,451100,0
451122,z,3,钟山县,451100,0
451123,f,3,富川瑶族自治县,451100,0
451202,j,3,金城江区,451200,0
451203,y,3,宜州区,451200,0
451221,n,3,南丹县,451200,0
451222,t,3,天峨县,451200,0
451223,f,3,凤山县,451200,0
451224,d,3,东兰县,451200,0
451225,l,3,罗城仫佬族自治县,451200,0
451226,h,3,环江毛南族自治县,451200,0
451227,b,3,巴马瑶族自治县,451200,0
451228,d,3,都安瑶族自治县,451200,0
451229,d,3,大化瑶族自治县,451200,0
451302,x,3,兴宾区,451300,0
451321,x,3,忻城县,451300,0
451322,x,3,象州县,451300,0
451323,w,3,武宣县,451300,0
451324,j,3,金秀瑶族自治县,451300,0
451381,h,3,合山市,451300,0
451402,j,3,江州区,451400,0
451421,f,3,扶绥县,451400,0
451422,n,3,宁明县,451400,0
451423,l,3,龙州县,451400,0
451424,d,3,大新县,451400,0
451425,t,3,天等县,451400,0
451481,p,3,凭祥市,451400,0
460105,x,3,秀英区,460100,0
460106,l,3,龙华区,460100,0
460107,q,3,琼山区,460100,0
460108,m,3,美兰区,460100,0
460202,h,3,海棠区,460200,0
460203,j,3,吉阳区,460200,0
460204,t,3,天涯区,460200,0
460205,y,3,崖州区,460200,0
500101,w,3,万州区,500100,0
500102,f,3,涪陵区,500100,0
500103,y,3,渝中区,500100,0
500104,d,3,大渡口区,500100,0
500105,j,3,江北区,500100,0
500106,s,3,沙坪坝区,500100,0
500107,j,3,九龙坡区,500100,0
500108,n,3,南岸区,500100,0
500109,b,3,北碚区,500100,0
500110,q,3,綦江区,500100,0
500111,d,3,大足区,500100,0
500112,y,3,渝北区,500100,0
500113,b,3,巴南区,500100,0
500114,q,3,黔江区,500100,0
500115,c,3,长寿区,500100,0
500116,j,3,江津区,500100,0
500117,h,3,合川区,500100,0
500118,y,3,永川区,500100,0
500119,n,3,南川区,500100,0
500120,b,3,璧山区,500100,0
500151,t,3,铜梁区,500100,0
500152,t,3,潼南区,500100,0
500153,r,3,荣昌区,500100,0
500154,k,3,开州区,500100,0
500155,l,3,梁平区,500100,0
500156,w,3,武隆区,500100,0
500229,c,3,城口县,500100,0
500230,f,3,丰都县,500100,0
500231,d,3,垫江县,500100,0
500233,z,3,忠县,500100,0
500235,y,3,云阳县,500100,0
500236,f,3,奉节县,500100,0
500237,w,3,巫山县,500100,0
500238,w,3,巫溪县,500100,0
500240,s,3,石柱土家族自治县,500100,0
500241,x,3,秀山土家族苗族自治县,500100,0
500242,y,3,酉阳土家族苗族自治县,500100,0
500243,p,3,彭水苗族土家族自治县,500100,0
510104,j,3,锦江区,510100,0
510105,q,3,青羊区,510100,0
510106,j,3,金牛区,510100,0
510107,w,3,武侯区,510100,0
510108,c,3,成华区,510100,0
510112,l,3,龙泉驿区,510100,0
510113,q,3,青白江区,510100,0
510114,x,3,新都区,510100,0
510115,w,3,温江区,510100,0
510116,s,3,双流区,510100,0
510117,p,3,郫都区,510100,0
510121,j,3,金堂县,510100,0
510129,d,3,大邑县,510100,0
510131,p,3,蒲江县,510100,0
510132,x,3,新津县,510100,0
510181,d,3,都江堰市,510100,0
510182,p,3,彭州市,510100,0
510183,q,3,邛崃市,510100,0
510184,c,3,崇州市,510100,0
510185,j,3,简阳市,510100,0
510302,z,3,自流井区,510300,0
510303,g,3,贡井区,510300,0
510304,d,3,大安区,510300,0
510311,y,3,沿滩区,510300,0
510321,r,3,荣县,510300,0
510322,f,3,富顺县,510300,0
510402,d,3,东区,510400,0
510403,x,3,西区,510400,0
510411,r,3,仁和区,510400,0
510421,m,3,米易县,510400,0
510422,y,3,盐边县,510400,0
510502,j,3,江阳区,510500,0
510503,n,3,纳溪区,510500,0
510504,l,3,龙马潭区,510500,0
510521,l,3,泸县,510500,0
510522,h,3,合江县,510500,0
510524,x,3,叙永县,510500,0
510525,g,3,古蔺县,510500,0
510603,j,3,旌阳区,510600,0
510604,l,3,罗江区,510600,0
510623,z,3,中江县,510600,0
510681,g,3,广汉市,510600,0
510682,s,3,什邡市,510600,0
510683,m,3,绵竹市,510600,0
510703,f,3,涪城区,510700,0
510704,y,3,游仙区,510700,0
510705,a,3,安州区,510700,0
510722,s,3,三台县,510700,0
510723,y,3,盐亭县,510700,0
510725,z,3,梓潼县,510700,0
510726,b,3,北川羌族自治县,510700,0
510727,p,3,平武县,510700,0
510781,j,3,江油市,510700,0
510802,l,3,利州区,510800,0
510811,z,3,昭化区,510800,0
510812,c,3,朝天区,510800,0
510821,w,3,旺苍县,510800,0
510822,q,3,青川县,510800,0
510823,j,3,剑阁县,510800,0
510824,c,3,苍溪县,510800,0
510903,c,3,船山区,510900,0
510904,a,3,安居区,510900,0
510921,p,3,蓬溪县,510900,0
510922,s,3,射洪县,510900,0
510923,d,3,大英县,510900,0
511002,s,3,市中区,511000,0
511011,d,3,东兴区,511000,0
511024,w,3,威远县,511000,0
511025,z,3,资中县,511000,0
511083,l,3,隆昌市,511000,0
511102,s,3,市中区,511100,0
511111,s,3,沙湾区,511100,0
511112,w,3,五通桥区,511100,0
511113,j,3,金口河区,511100,0
511123,q,3,犍为县,511100,0
511124,j,3,井研县,511100,0
511126,j,3,夹江县,511100,0
511129,m,3,沐川县,511100,0
511132,e,3,峨边彝族自治县,511100,0
511133,m,3,马边彝族自治县,511100,0
511181,e,3,峨眉山市,511100,0
511302,s,3,顺庆区,511300,0
511303,g,3,高坪区,511300,0
511304,j,3,嘉陵区,511300,0
511321,n,3,南部县,511300,0
511322,y,3,营山县,511300,0
511323,p,3,蓬安县,511300,0
511324,y,3,仪陇县,511300,0
511325,x,3,西充县,511300,0
511381,l,3,阆中市,511300,0
511402,d,3,东坡区,511400,0
511403,p,3,彭山区,511400,0
511421,r,3,仁寿县,511400,0
511423,h,3,洪雅县,511400,0
511424,d,3,丹棱县,511400,0
511425,q,3,青神县,511400,0
511502,c,3,翠屏区,511500,0
511503,n,3,南溪区,511500,0
511504,x,3,叙州区,511500,0
511523,j,3,江安县,511500,0
511524,z,3,长宁县,511500,0
511525,g,3,高县,511500,0
511526,g,3,珙县,511500,0
511527,y,3,筠连县,511500,0
511528,x,3,兴文县,511500,0
511529,p,3,屏山县,511500,0
511602,g,3,广安区,511600,0
511603,q,3,前锋区,511600,0
511621,y,3,岳池县,511600,0
511622,w,3,武胜县,511600,0
511623,l,3,邻水县,511600,0
511681,h,3,华蓥市,511600,0
511702,t,3,通川区,511700,0
511703,d,3,达川区,511700,0
511722,x,3,宣汉县,511700,0
511723,k,3,开江县,511700,0
511724,d,3,大竹县,511700,0
511725,q,3,渠县,511700,0
511781,w,3,万源市,511700,0
511802,y,3,雨城区,511800,0
511803,m,3,名山区,511800,0
511822,x,3,荥经县,511800,0
511823,h,3,汉源县,511800,0
511824,s,3,石棉县,511800,0
511825,t,3,天全县,511800,0
511826,l,3,芦山县,511800,0
511827,b,3,宝兴县,511800,0
511902,b,3,巴州区,511900,0
511903,e,3,恩阳区,511900,0
511921,t,3,通江县,511900,0
511922,n,3,南江县,511900,0
511923,p,3,平昌县,511900,0
512002,y,3,雁江区,512000,0
512021,a,3,安岳县,512000,0
512022,l,3,乐至县,512000,0
513201,m,3,马尔康市,513200,0
513221,w,3,汶川县,513200,0
513222,l,3,理县,513200,0
513223,m,3,茂县,513200,0
513224,s,3,松潘县,513200,0
513225,j,3,九寨沟县,513200,0
513226,j,3,金川县,513200,0
513227,x,3,小金县,513200,0
513228,h,3,黑水县,513200,0
513230,r,3,壤塘县,513200,0
513231,a,3,阿坝县,513200,0
513232,r,3,若尔盖县,513200,0
513233,h,3,红原县,513200,0
513301,k,3,康定市,513300,0
513322,l,3,泸定县,513300,0
513323,d,3,丹巴县,513300,0
513324,j,3,九龙县,513300,0
513325,y,3,雅江县,513300,0
513326,d,3,道孚县,513300,0
513327,l,3,炉霍县,513300,0
513328,g,3,甘孜县,513300,0
513329,x,3,新龙县,513300,0
513330,d,3,德格县,513300,0
513331,b,3,白玉县,513300,0
513332,s,3,石渠县,513300,0
513333,s,3,色达县,513300,0
513334,l,3,理塘县,513300,0
513335,b,3,巴塘县,513300,0
513336,x,3,乡城县,513300,0
513337,d,3,稻城县,513300,0
513338,d,3,得荣县,513300,0
513401,x,3,西昌市,513400,0
513422,m,3,木里藏族自治县,513400,0
513423,y,3,盐源县,513400,0
513424,d,3,德昌县,513400,0
513425,h,3,会理县,513400,0
513426,h,3,会东县,513400,0
513427,n,3,宁南县,513400,0
513428,p,3,普格县,513400,0
513429,b,3,布拖县,513400,0
513430,j,3,金阳县,513400,0
513431,z,3,昭觉县,513400,0
513432,x,3,喜德县,513400,0
513433,m,3,冕宁县,513400,0
513434,y,3,越西县,513400,0
513435,g,3,甘洛县,513400,0
513436,m,3,美姑县,513400,0
513437,l,3,雷波县,513400,0
520102,n,3,南明区,520100,0
520103,y,3,云岩区,520100,0
520111,h,3,花溪区,520100,0
520112,w,3,乌当区,520100,0
520113,b,3,白云区,520100,0
520115,g,3,观山湖区,520100,0
520121,k,3,开阳县,520100,0
520122,x,3,息烽县,520100,0
520123,x,3,修文县,520100,0
520181,q,3,清镇市,520100,0
520201,z,3,钟山区,520200,0
520203,l,3,六枝特区,520200,0
520221,s,3,水城县,520200,0
520281,p,3,盘州市,520200,0
520302,h,3,红花岗区,520300,0
520303,h,3,汇川区,520300,0
520304,b,3,播州区,520300,0
520322,t,3,桐梓县,520300,0
520323,s,3,绥阳县,520300,0
520324,z,3,正安县,520300,0
520325,d,3,道真仡佬族苗族自治县,520300,0
520326,w,3,务川仡佬族苗族自治县,520300,0
520327,f,3,凤冈县,520300,0
520328,m,3,湄潭县,520300,0
520329,y,3,余庆县,520300,0
520330,x,3,习水县,520300,0
520381,c,3,赤水市,520300,0
520382,r,3,仁怀市,520300,0
520402,x,3,西秀区,520400,0
520403,p,3,平坝区,520400,0
520422,p,3,普定县,520400,0
520423,z,3,镇宁布依族苗族自治县,520400,0
520424,g,3,关岭布依族苗族自治县,520400,0
520425,z,3,紫云苗族布依族自治县,520400,0
520502,q,3,七星关区,520500,0
520521,d,3,大方县,520500,0
520522,q,3,黔西县,520500,0
520523,j,3,金沙县,520500,0
520524,z,3,织金县,520500,0
520525,n,3,纳雍县,520500,0
520526,w,3,威宁彝族回族苗族自治县,520500,0
520527,h,3,赫章县,520500,0
520602,b,3,碧江区,520600,0
520603,w,3,万山区,520600,0
520621,j,3,江口县,520600,0
520622,y,3,玉屏侗族自治县,520600,0
520623,s,3,石阡县,520600,0
520624,s,3,思南县,520600,0
520625,y,3,印江土家族苗族自治县,520600,0
520626,d,3,德江县,520600,0
520627,y,3,沿河土家族自治县,520600,0
520628,s,3,松桃苗族自治县,520600,0
522301,x,3,兴义市,522300,0
522302,x,3,兴仁市,522300,0
522323,p,3,普安县,522300,0
522324,q,3,晴隆县,522300,0
522325,z,3,贞丰县,522300,0
522326,w,3,望谟县,522300,0
522327,c,3,册亨县,522300,0
522328,a,3,安龙县,522300,0
522601,k,3,凯里市,522600,0
522622,h,3,黄平县,522600,0
522623,s,3,施秉县,522600,0
522624,s,3,三穗县,522600,0
522625,z,3,镇远县,522600,0
522626,c,3,岑巩县,522600,0
522627,t,3,天柱县,522600,0
522628,j,3,锦屏县,522600,0
522629,j,3,剑河县,522600,0
522630,t,3,台江县,522600,0
522631,l,3,黎平县,522600,0
522632,r,3,榕江县,522600,0
522633,c,3,从江县,522600,0
522634,l,3,雷山县,522600,0
522635,m,3,麻江县,522600,0
522636,d,3,丹寨县,522600,0
522701,d,3,都匀市,522700,0
522702,f,3,福泉市,522700,0
522722,l,3,荔波县,522700,0
522723,g,3,贵定县,522700,0
522725,w,3,瓮安县,522700,0
522726,d,3,独山县,522700,0
522727,p,3,平塘县,522700,0
522728,l,3,罗甸县,522700,0
522729,z,3,长顺县,522700,0
522730,l,3,龙里县,522700,0
522731,h,3,惠水县,522700,0
522732,s,3,三都水族自治县,522700,0
530102,w,3,五华区,530100,0
530103,p,3,盘龙区,530100,0
530111,g,3,官渡区,530100,0
530112,x,3,西山区,530100,0
530113,d,3,东川区,530100,0
530114,c,3,呈贡区,530100,0
530115,j,3,晋宁区,530100,0
530124,f,3,富民县,530100,0
530125,y,3,宜良县,530100,0
530126,s,3,石林彝族自治县,530100,0
530127,s,3,嵩明县,530100,0
530128,l,3,禄劝彝族苗族自治县,530100,0
530129,x,3,寻甸回族彝族自治县,530100,0
530181,a,3,安宁市,530100,0
530302,q,3,麒麟区,530300,0
530303,z,3,沾益区,530300,0
530304,m,3,马龙区,530300,0
530322,l,3,陆良县,530300,0
530323,s,3,师宗县,530300,0
530324,l,3,罗平县,530300,0
530325,f,3,富源县,530300,0
530326,h,3,会泽县,530300,0
530381,x,3,宣威市,530300,0
530402,h,3,红塔区,530400,0
530403,j,3,江川区,530400,0
530422,c,3,澄江县,530400,0
530423,t,3,通海县,530400,0
530424,h,3,华宁县,530400,0
530425,y,3,易门县,530400,0
530426,e,3,峨山彝族自治县,530400,0
530427,x,3,新平彝族傣族自治县,530400,0
530428,y,3,元江哈尼族彝族傣族自治县,530400,0
530502,l,3,隆阳区,530500,0
530521,s,3,施甸县,530500,0
530523,l,3,龙陵县,530500,0
530524,c,3,昌宁县,530500,0
530581,t,3,腾冲市,530500,0
530602,z,3,昭阳区,530600,0
530621,l,3,鲁甸县,530600,0
530622,q,3,巧家县,530600,0
530623,y,3,盐津县,530600,0
530624,d,3,大关县,530600,0
530625,y,3,永善县,530600,0
530626,s,3,绥江县,530600,0
530627,z,3,镇雄县,530600,0
530628,y,3,彝良县,530600,0
530629,w,3,威信县,530600,0
530681,s,3,水富市,530600,0
530702,g,3,古城区,530700,0
530721,y,3,玉龙纳西族自治县,530700,0
530722,y,3,永胜县,530700,0
530723,h,3,华坪县,530700,0
530724,n,3,宁蒗彝族自治县,530700,0
530802,s,3,思茅区,530800,0
530821,n,3,宁洱哈尼族彝族自治县,530800,0
530822,m,3,墨江哈尼族自治县,530800,0
530823,j,3,景东彝族自治县,530800,0
530824,j,3,景谷傣族彝族自治县,530800,0
530825,z,3,镇沅彝族哈尼族拉祜族自治县,530800,0
530826,j,3,江城哈尼族彝族自治县,530800,0
530827,m,3,孟连傣族拉祜族佤族自治县,530800,0
530828,l,3,澜沧拉祜族自治县,530800,0
530829,x,3,西盟佤族自治县,530800,0
530902,l,3,临翔区,530900,0
530921,f,3,凤庆县,530900,0
530922,y,3,云县,530900,0
530923,y,3,永德县,530900,0
530924,z,3,镇康县,530900,0
530925,s,3,双江拉祜族佤族布朗族傣族自治县,530900,0
530926,g,3,耿马傣族佤族自治县,530900,0
530927,c,3,沧源佤族自治县,530900,0
532301,c,3,楚雄市,532300,0
532322,s,3,双柏县,532300,0
532323,m,3,牟定县,532300,0
532324,n,3,南华县,532300,0
532325,y,3,姚安县,532300,0
532326,d,3,大姚县,532300,0
532327,y,3,永仁县,532300,0
532328,y,3,元谋县,532300,0
532329,w,3,武定县,532300,0
532331,l,3,禄丰县,532300,0
532501,g,3,个旧市,532500,0
532502,k,3,开远市,532500,0
532503,m,3,蒙自市,532500,0
532504,m,3,弥勒市,532500,0
532523,p,3,屏边苗族自治县,532500,0
532524,j,3,建水县,532500,0
532525,s,3,石屏县,532500,0
532527,l,3,泸西县,532500,0
532528,y,3,元阳县,532500,0
532529,h,3,红河县,532500,0
532530,j,3,金平苗族瑶族傣族自治县,532500,0
532531,l,3,绿春县,532500,0
532532,h,3,河口瑶族自治县,532500,0
532601,w,3,文山市,532600,0
532622,y,3,砚山县,532600,0
532623,x,3,西畴县,532600,0
532624,m,3,麻栗坡县,532600,0
532625,m,3,马关县,532600,0
532626,q,3,丘北县,532600,0
532627,g,3,广南县,532600,0
532628,f,3,富宁县,532600,0
532801,j,3,景洪市,532800,0
532822,m,3,勐海县,532800,0
532823,m,3,勐腊县,532800,0
532901,d,3,大理市,532900,0
532922,y,3,漾濞彝族自治县,532900,0
532923,x,3,祥云县,532900,0
532924,b,3,宾川县,532900,0
532925,m,3,弥渡县,532900,0
532926,n,3,南涧彝族自治县,532900,0
532927,w,3,巍山彝族回族自治县,532900,0
532928,y,3,永平县,532900,0
532929,y,3,云龙县,532900,0
532930,e,3,洱源县,532900,0
532931,j,3,剑川县,532900,0
532932,h,3,鹤庆县,532900,0
533102,r,3,瑞丽市,533100,0
533103,m,3,芒市,533100,0
533122,l,3,梁河县,533100,0
533123,y,3,盈江县,533100,0
533124,l,3,陇川县,533100,0
533301,l,3,泸水市,533300,0
533323,f,3,福贡县,533300,0
533324,g,3,贡山独龙族怒族自治县,533300,0
533325,l,3,兰坪白族普米族自治县,533300,0
533401,x,3,香格里拉市,533400,0
533422,d,3,德钦县,533400,0
533423,w,3,维西傈僳族自治县,533400,0
540102,c,3,城关区,540100,0
540103,d,3,堆龙德庆区,540100,0
540104,d,3,达孜区,540100,0
540121,l,3,林周县,540100,0
540122,d,3,当雄县,540100,0
540123,n,3,尼木县,540100,0
540124,q,3,曲水县,540100,0
540127,m,3,墨竹工卡县,540100,0
540202,s,3,桑珠孜区,540200,0
540221,n,3,南木林县,540200,0
540222,j,3,江孜县,540200,0
540223,d,3,定日县,540200,0
540224,s,3,萨迦县,540200,0
540225,l,3,拉孜县,540200,0
540226,a,3,昂仁县,540200,0
540227,x,3,谢通门县,540200,0
540228,b,3,白朗县,540200,0
540229,r,3,仁布县,540200,0
540230,k,3,康马县,540200,0
540231,d,3,定结县,540200,0
540232,z,3,仲巴县,540200,0
540233,y,3,亚东县,540200,0
540234,j,3,吉隆县,540200,0
540235,n,3,聂拉木县,540200,0
540236,s,3,萨嘎县,540200,0
540237,g,3,岗巴县,540200,0
540302,k,3,卡若区,540300,0
